Timestamp,RTU_1 ControlTemp(°F)
17-Jan-20 11:30:00 am,68.9
17-Jan-20 12:05:00 pm,69.0
17-Jan-20 12:40:00 pm,68.5
17-Jan-20 01:15:00 pm,68.8
17-Jan-20 01:50:00 pm,69.0
17-Jan-20 02:25:00 pm,69.2
17-Jan-20 03:00:00 pm,69.2
17-Jan-20 03:35:00 pm,69.2
17-Jan-20 04:10:00 pm,69.0
17-Jan-20 04:45:00 pm,69.0
17-Jan-20 05:20:00 pm,69.1
17-Jan-20 05:55:00 pm,67.3
17-Jan-20 06:30:00 pm,64.3
17-Jan-20 07:05:00 pm,63.3
17-Jan-20 07:40:00 pm,62.8
17-Jan-20 08:15:00 pm,61.4
17-Jan-20 08:50:00 pm,60.6
17-Jan-20 09:25:00 pm,60.3
17-Jan-20 10:00:00 pm,60.0
17-Jan-20 10:35:00 pm,59.3
17-Jan-20 11:10:00 pm,59.3
17-Jan-20 11:45:00 pm,59.0
18-Jan-20 12:20:00 am,58.9
18-Jan-20 12:55:00 am,58.7
18-Jan-20 01:30:00 am,58.6
18-Jan-20 02:05:00 am,58.2
18-Jan-20 02:40:00 am,58.1
18-Jan-20 03:15:00 am,58.3
18-Jan-20 03:50:00 am,58.2
18-Jan-20 04:25:00 am,58.3
18-Jan-20 05:00:00 am,58.0
18-Jan-20 05:35:00 am,57.9
18-Jan-20 06:10:00 am,57.9
18-Jan-20 06:45:00 am,58.0
18-Jan-20 07:20:00 am,57.9
18-Jan-20 07:55:00 am,57.9
18-Jan-20 08:30:00 am,58.4
18-Jan-20 09:05:00 am,58.2
18-Jan-20 09:40:00 am,58.0
18-Jan-20 10:15:00 am,58.0
18-Jan-20 10:50:00 am,58.2
18-Jan-20 11:25:00 am,58.6
18-Jan-20 12:00:00 pm,58.9
18-Jan-20 12:35:00 pm,59.3
18-Jan-20 01:10:00 pm,60.3
18-Jan-20 01:45:00 pm,60.5
18-Jan-20 02:20:00 pm,60.4
18-Jan-20 02:55:00 pm,60.3
18-Jan-20 03:30:00 pm,60.8
18-Jan-20 04:05:00 pm,61.1
18-Jan-20 04:40:00 pm,60.7
18-Jan-20 05:15:00 pm,60.3
18-Jan-20 05:50:00 pm,60.5
18-Jan-20 06:25:00 pm,60.8
18-Jan-20 07:00:00 pm,60.5
18-Jan-20 07:35:00 pm,60.2
18-Jan-20 08:10:00 pm,60.4
18-Jan-20 08:45:00 pm,60.2
18-Jan-20 09:20:00 pm,60.0
18-Jan-20 09:55:00 pm,59.8
18-Jan-20 10:30:00 pm,59.8
18-Jan-20 11:05:00 pm,59.7
18-Jan-20 11:40:00 pm,59.7
19-Jan-20 12:15:00 am,60.1
19-Jan-20 12:50:00 am,60.3
19-Jan-20 01:25:00 am,59.9
19-Jan-20 02:00:00 am,60.1
19-Jan-20 02:35:00 am,60.0
19-Jan-20 03:10:00 am,60.8
19-Jan-20 03:45:00 am,60.4
19-Jan-20 04:20:00 am,60.8
19-Jan-20 04:55:00 am,60.4
19-Jan-20 05:30:00 am,60.4
19-Jan-20 06:05:00 am,60.5
19-Jan-20 06:40:00 am,60.9
19-Jan-20 07:15:00 am,60.8
19-Jan-20 07:50:00 am,60.5
19-Jan-20 08:25:00 am,60.7
19-Jan-20 09:00:00 am,60.7
19-Jan-20 09:35:00 am,60.5
19-Jan-20 10:10:00 am,60.6
19-Jan-20 10:45:00 am,60.9
19-Jan-20 11:20:00 am,60.8
19-Jan-20 11:55:00 am,60.8
19-Jan-20 12:30:00 pm,61.0
19-Jan-20 01:05:00 pm,61.3
19-Jan-20 01:40:00 pm,61.4
19-Jan-20 02:15:00 pm,61.7
19-Jan-20 02:50:00 pm,61.5
19-Jan-20 03:25:00 pm,61.5
19-Jan-20 04:00:00 pm,61.2
19-Jan-20 04:35:00 pm,61.3
19-Jan-20 05:10:00 pm,60.7
19-Jan-20 05:45:00 pm,60.9
19-Jan-20 06:20:00 pm,60.8
19-Jan-20 06:55:00 pm,60.4
19-Jan-20 07:30:00 pm,60.7
19-Jan-20 08:05:00 pm,60.7
19-Jan-20 08:40:00 pm,60.6
19-Jan-20 09:15:00 pm,60.6
19-Jan-20 09:50:00 pm,61.1
19-Jan-20 10:25:00 pm,60.2
19-Jan-20 11:00:00 pm,60.2
19-Jan-20 11:35:00 pm,60.0
20-Jan-20 12:10:00 am,60.4
20-Jan-20 12:45:00 am,60.2
20-Jan-20 01:20:00 am,61.1
20-Jan-20 01:55:00 am,60.3
20-Jan-20 02:30:00 am,60.6
20-Jan-20 03:05:00 am,60.8
20-Jan-20 03:40:00 am,61.2
20-Jan-20 04:15:00 am,63.4
20-Jan-20 04:50:00 am,64.2
20-Jan-20 05:25:00 am,64.4
20-Jan-20 06:00:00 am,66.5
20-Jan-20 06:35:00 am,67.6
20-Jan-20 07:10:00 am,67.9
20-Jan-20 07:45:00 am,68.0
20-Jan-20 08:20:00 am,68.2
20-Jan-20 08:55:00 am,68.5
20-Jan-20 09:30:00 am,68.5
20-Jan-20 10:05:00 am,68.5
20-Jan-20 10:40:00 am,68.7
20-Jan-20 11:15:00 am,68.9
20-Jan-20 11:50:00 am,69.0
20-Jan-20 12:25:00 pm,69.1
20-Jan-20 01:00:00 pm,69.2
20-Jan-20 01:35:00 pm,69.5
20-Jan-20 02:10:00 pm,69.5
20-Jan-20 02:45:00 pm,69.5
20-Jan-20 03:20:00 pm,69.5
20-Jan-20 03:55:00 pm,69.5
20-Jan-20 04:30:00 pm,69.5
20-Jan-20 05:05:00 pm,69.4
20-Jan-20 05:40:00 pm,69.2
20-Jan-20 06:15:00 pm,65.9
20-Jan-20 06:50:00 pm,64.7
20-Jan-20 07:25:00 pm,64.9
20-Jan-20 08:00:00 pm,64.7
20-Jan-20 08:35:00 pm,64.4
20-Jan-20 09:10:00 pm,65.8
20-Jan-20 09:45:00 pm,65.9
20-Jan-20 10:20:00 pm,63.7
20-Jan-20 10:55:00 pm,63.4
20-Jan-20 11:30:00 pm,62.4
21-Jan-20 12:05:00 am,61.9
21-Jan-20 12:40:00 am,61.6
21-Jan-20 01:15:00 am,61.6
21-Jan-20 01:50:00 am,61.8
21-Jan-20 02:25:00 am,61.5
21-Jan-20 03:00:00 am,61.0
21-Jan-20 03:35:00 am,61.1
21-Jan-20 04:10:00 am,63.8
21-Jan-20 04:45:00 am,64.9
21-Jan-20 05:20:00 am,65.1
21-Jan-20 05:55:00 am,66.7
21-Jan-20 06:30:00 am,68.3
21-Jan-20 07:05:00 am,68.3
21-Jan-20 07:40:00 am,68.5
21-Jan-20 08:15:00 am,68.6
21-Jan-20 08:50:00 am,68.9
21-Jan-20 09:25:00 am,69.0
21-Jan-20 10:00:00 am,69.4
21-Jan-20 10:35:00 am,68.7
21-Jan-20 11:10:00 am,68.1
21-Jan-20 11:45:00 am,68.0
21-Jan-20 12:20:00 pm,68.0
21-Jan-20 12:55:00 pm,67.8
21-Jan-20 01:30:00 pm,67.9
21-Jan-20 02:05:00 pm,68.0
21-Jan-20 02:40:00 pm,67.8
21-Jan-20 03:15:00 pm,68.1
21-Jan-20 03:50:00 pm,68.9
21-Jan-20 04:25:00 pm,69.2
21-Jan-20 05:00:00 pm,69.3
21-Jan-20 05:35:00 pm,69.5
21-Jan-20 06:10:00 pm,65.8
21-Jan-20 06:45:00 pm,64.1
21-Jan-20 07:20:00 pm,63.7
21-Jan-20 07:55:00 pm,63.7
21-Jan-20 08:30:00 pm,63.1
21-Jan-20 09:05:00 pm,63.5
21-Jan-20 09:40:00 pm,62.6
21-Jan-20 10:15:00 pm,61.9
21-Jan-20 10:50:00 pm,66.9
21-Jan-20 11:25:00 pm,63.8
22-Jan-20 12:00:00 am,62.3
22-Jan-20 12:35:00 am,61.9
22-Jan-20 01:10:00 am,61.2
22-Jan-20 01:45:00 am,61.1
22-Jan-20 02:20:00 am,60.9
22-Jan-20 02:55:00 am,61.2
22-Jan-20 03:30:00 am,60.8
22-Jan-20 04:05:00 am,63.4
22-Jan-20 04:40:00 am,64.6
22-Jan-20 05:15:00 am,65.1
22-Jan-20 05:50:00 am,66.7
22-Jan-20 06:25:00 am,68.3
22-Jan-20 07:00:00 am,68.4
22-Jan-20 07:35:00 am,68.5
22-Jan-20 08:10:00 am,68.9
22-Jan-20 08:45:00 am,68.9
22-Jan-20 09:20:00 am,69.0
22-Jan-20 09:55:00 am,69.2
22-Jan-20 10:30:00 am,69.4
22-Jan-20 11:05:00 am,69.4
22-Jan-20 11:40:00 am,69.6
22-Jan-20 12:15:00 pm,69.7
22-Jan-20 12:50:00 pm,70.0
22-Jan-20 01:25:00 pm,70.0
22-Jan-20 02:00:00 pm,69.9
22-Jan-20 02:35:00 pm,70.0
22-Jan-20 03:10:00 pm,70.0
22-Jan-20 03:45:00 pm,69.6
22-Jan-20 04:20:00 pm,68.5
22-Jan-20 04:55:00 pm,69.0
22-Jan-20 05:30:00 pm,69.6
22-Jan-20 06:05:00 pm,66.2
22-Jan-20 06:40:00 pm,65.2
22-Jan-20 07:15:00 pm,64.4
22-Jan-20 07:50:00 pm,64.0
22-Jan-20 08:25:00 pm,63.9
22-Jan-20 09:00:00 pm,63.9
22-Jan-20 09:35:00 pm,64.3
22-Jan-20 10:10:00 pm,67.1
22-Jan-20 10:45:00 pm,64.2
22-Jan-20 11:20:00 pm,63.5
22-Jan-20 11:55:00 pm,66.9
23-Jan-20 12:30:00 am,64.3
23-Jan-20 01:05:00 am,63.6
23-Jan-20 01:40:00 am,63.3
23-Jan-20 02:15:00 am,62.6
23-Jan-20 02:50:00 am,62.5
23-Jan-20 03:25:00 am,62.2
23-Jan-20 04:00:00 am,63.7
23-Jan-20 04:35:00 am,65.5
23-Jan-20 05:10:00 am,65.8
23-Jan-20 05:45:00 am,66.9
23-Jan-20 06:20:00 am,68.9
23-Jan-20 06:55:00 am,69.0
23-Jan-20 07:30:00 am,69.1
23-Jan-20 08:05:00 am,69.1
23-Jan-20 08:40:00 am,69.5
23-Jan-20 09:15:00 am,69.6
23-Jan-20 09:50:00 am,69.6
23-Jan-20 10:25:00 am,69.0
23-Jan-20 11:00:00 am,68.6
23-Jan-20 11:35:00 am,68.9
23-Jan-20 12:10:00 pm,68.9
23-Jan-20 12:45:00 pm,68.9
23-Jan-20 01:20:00 pm,68.9
23-Jan-20 01:55:00 pm,68.9
23-Jan-20 02:30:00 pm,68.9
23-Jan-20 03:05:00 pm,68.9
23-Jan-20 03:40:00 pm,69.2
23-Jan-20 04:15:00 pm,69.9
23-Jan-20 04:50:00 pm,70.2
23-Jan-20 05:25:00 pm,70.4
23-Jan-20 06:00:00 pm,68.2
23-Jan-20 06:35:00 pm,65.6
23-Jan-20 07:10:00 pm,65.0
23-Jan-20 07:45:00 pm,64.7
23-Jan-20 08:20:00 pm,64.7
23-Jan-20 08:55:00 pm,64.6
23-Jan-20 09:30:00 pm,64.5
23-Jan-20 10:05:00 pm,68.7
23-Jan-20 10:40:00 pm,66.3
23-Jan-20 11:15:00 pm,65.2
23-Jan-20 11:50:00 pm,64.9
24-Jan-20 12:25:00 am,64.5
24-Jan-20 01:00:00 am,64.2
24-Jan-20 01:35:00 am,63.9
24-Jan-20 02:10:00 am,64.2
24-Jan-20 02:45:00 am,63.9
24-Jan-20 03:20:00 am,63.6
24-Jan-20 03:55:00 am,64.0
24-Jan-20 04:30:00 am,65.7
24-Jan-20 05:05:00 am,66.3
24-Jan-20 05:40:00 am,66.6
24-Jan-20 06:15:00 am,69.2
24-Jan-20 06:50:00 am,69.2
24-Jan-20 07:25:00 am,69.2
24-Jan-20 08:00:00 am,69.3
24-Jan-20 08:35:00 am,69.5
24-Jan-20 09:10:00 am,69.7
24-Jan-20 09:45:00 am,69.9
24-Jan-20 10:20:00 am,70.2
24-Jan-20 10:55:00 am,70.0
24-Jan-20 11:30:00 am,69.5
24-Jan-20 12:05:00 pm,69.0
24-Jan-20 12:40:00 pm,69.4
24-Jan-20 01:15:00 pm,70.0
24-Jan-20 01:50:00 pm,70.4
24-Jan-20 02:25:00 pm,70.4
24-Jan-20 03:00:00 pm,69.9
24-Jan-20 03:35:00 pm,68.7
24-Jan-20 04:10:00 pm,68.9
24-Jan-20 04:45:00 pm,68.7
24-Jan-20 05:20:00 pm,68.7
24-Jan-20 05:55:00 pm,66.8
24-Jan-20 06:30:00 pm,64.1
24-Jan-20 07:05:00 pm,63.7
24-Jan-20 07:40:00 pm,63.6
24-Jan-20 08:15:00 pm,63.6
24-Jan-20 08:50:00 pm,63.4
24-Jan-20 09:25:00 pm,63.3
24-Jan-20 10:00:00 pm,63.3
24-Jan-20 10:35:00 pm,63.3
24-Jan-20 11:10:00 pm,63.2
24-Jan-20 11:45:00 pm,63.2
25-Jan-20 12:20:00 am,62.9
25-Jan-20 12:55:00 am,62.2
25-Jan-20 01:30:00 am,62.3
25-Jan-20 02:05:00 am,61.9
25-Jan-20 02:40:00 am,61.7
25-Jan-20 03:15:00 am,61.7
25-Jan-20 03:50:00 am,61.5
25-Jan-20 04:25:00 am,61.4
25-Jan-20 05:00:00 am,61.4
25-Jan-20 05:35:00 am,61.1
25-Jan-20 06:10:00 am,61.3
25-Jan-20 06:45:00 am,61.0
25-Jan-20 07:20:00 am,61.1
25-Jan-20 07:55:00 am,60.9
25-Jan-20 08:30:00 am,60.9
25-Jan-20 09:05:00 am,61.2
25-Jan-20 09:40:00 am,61.0
25-Jan-20 10:15:00 am,61.1
25-Jan-20 10:50:00 am,61.2
25-Jan-20 11:25:00 am,61.5
25-Jan-20 12:00:00 pm,61.4
25-Jan-20 12:35:00 pm,61.7
25-Jan-20 01:10:00 pm,61.6
25-Jan-20 01:45:00 pm,61.8
25-Jan-20 02:20:00 pm,61.5
25-Jan-20 02:55:00 pm,61.5
25-Jan-20 03:30:00 pm,61.4
25-Jan-20 04:05:00 pm,61.1
25-Jan-20 04:40:00 pm,61.2
25-Jan-20 05:15:00 pm,60.9
25-Jan-20 05:50:00 pm,60.8
25-Jan-20 06:25:00 pm,60.5
25-Jan-20 07:00:00 pm,60.8
25-Jan-20 07:35:00 pm,60.3
25-Jan-20 08:10:00 pm,60.3
25-Jan-20 08:45:00 pm,60.1
25-Jan-20 09:20:00 pm,60.0
25-Jan-20 09:55:00 pm,60.0
25-Jan-20 10:30:00 pm,59.9
25-Jan-20 11:05:00 pm,60.0
25-Jan-20 11:40:00 pm,59.7
26-Jan-20 12:15:00 am,59.9
26-Jan-20 12:50:00 am,59.8
26-Jan-20 01:25:00 am,59.7
26-Jan-20 02:00:00 am,59.5
26-Jan-20 02:35:00 am,59.9
26-Jan-20 03:10:00 am,60.0
26-Jan-20 03:45:00 am,60.0
26-Jan-20 04:20:00 am,60.0
26-Jan-20 04:55:00 am,59.8
26-Jan-20 05:30:00 am,59.8
26-Jan-20 06:05:00 am,59.6
26-Jan-20 06:40:00 am,59.8
26-Jan-20 07:15:00 am,60.0
26-Jan-20 07:50:00 am,60.5
26-Jan-20 08:25:00 am,60.2
26-Jan-20 09:00:00 am,60.5
26-Jan-20 09:35:00 am,60.7
26-Jan-20 10:10:00 am,60.8
26-Jan-20 10:45:00 am,60.5
26-Jan-20 11:20:00 am,61.1
26-Jan-20 11:55:00 am,61.5
26-Jan-20 12:30:00 pm,62.3
26-Jan-20 01:05:00 pm,62.4
26-Jan-20 01:40:00 pm,62.2
26-Jan-20 02:15:00 pm,62.2
26-Jan-20 02:50:00 pm,62.1
26-Jan-20 03:25:00 pm,62.2
26-Jan-20 04:00:00 pm,62.1
26-Jan-20 04:35:00 pm,61.5
26-Jan-20 05:10:00 pm,61.1
26-Jan-20 05:45:00 pm,60.7
26-Jan-20 06:20:00 pm,66.5
26-Jan-20 06:55:00 pm,64.1
26-Jan-20 07:30:00 pm,62.0
26-Jan-20 08:05:00 pm,62.1
26-Jan-20 08:40:00 pm,61.5
26-Jan-20 09:15:00 pm,61.2
26-Jan-20 09:50:00 pm,61.1
26-Jan-20 10:25:00 pm,61.0
26-Jan-20 11:00:00 pm,61.2
26-Jan-20 11:35:00 pm,60.9
27-Jan-20 12:10:00 am,60.7
27-Jan-20 12:45:00 am,61.5
27-Jan-20 01:20:00 am,60.9
27-Jan-20 01:55:00 am,60.8
27-Jan-20 02:30:00 am,60.8
27-Jan-20 03:05:00 am,60.9
27-Jan-20 03:40:00 am,61.1
27-Jan-20 04:15:00 am,63.3
27-Jan-20 04:50:00 am,64.2
27-Jan-20 05:25:00 am,64.6
27-Jan-20 06:00:00 am,66.7
27-Jan-20 06:35:00 am,68.0
27-Jan-20 07:10:00 am,68.2
27-Jan-20 07:45:00 am,68.2
27-Jan-20 08:20:00 am,68.4
27-Jan-20 08:55:00 am,68.7
27-Jan-20 09:30:00 am,69.0
27-Jan-20 10:05:00 am,69.4
27-Jan-20 10:40:00 am,69.4
27-Jan-20 11:15:00 am,68.5
27-Jan-20 11:50:00 am,68.3
27-Jan-20 12:25:00 pm,68.1
27-Jan-20 01:00:00 pm,68.0
27-Jan-20 01:35:00 pm,67.6
27-Jan-20 02:10:00 pm,67.6
27-Jan-20 02:45:00 pm,67.8
27-Jan-20 03:20:00 pm,68.6
27-Jan-20 03:55:00 pm,69.2
27-Jan-20 04:30:00 pm,69.5
27-Jan-20 05:05:00 pm,69.6
27-Jan-20 05:40:00 pm,69.5
27-Jan-20 06:15:00 pm,65.1
27-Jan-20 06:50:00 pm,63.8
27-Jan-20 07:25:00 pm,63.4
27-Jan-20 08:00:00 pm,63.5
27-Jan-20 08:35:00 pm,63.4
27-Jan-20 09:10:00 pm,63.4
27-Jan-20 09:45:00 pm,64.6
27-Jan-20 10:20:00 pm,66.4
27-Jan-20 10:55:00 pm,63.5
27-Jan-20 11:30:00 pm,62.7
28-Jan-20 12:05:00 am,62.4
28-Jan-20 12:40:00 am,62.2
28-Jan-20 01:15:00 am,61.7
28-Jan-20 01:50:00 am,61.8
28-Jan-20 02:25:00 am,61.5
28-Jan-20 03:00:00 am,61.5
28-Jan-20 03:35:00 am,61.5
28-Jan-20 04:10:00 am,64.1
28-Jan-20 04:45:00 am,65.2
28-Jan-20 05:20:00 am,65.6
28-Jan-20 05:55:00 am,66.8
28-Jan-20 06:30:00 am,68.3
28-Jan-20 07:05:00 am,68.4
28-Jan-20 07:40:00 am,68.5
28-Jan-20 08:15:00 am,68.8
28-Jan-20 08:50:00 am,68.7
28-Jan-20 09:25:00 am,68.2
28-Jan-20 10:00:00 am,67.9
28-Jan-20 10:35:00 am,68.5
28-Jan-20 11:10:00 am,68.7
28-Jan-20 11:45:00 am,68.2
28-Jan-20 12:20:00 pm,68.2
28-Jan-20 12:55:00 pm,68.1
28-Jan-20 01:30:00 pm,68.2
28-Jan-20 02:05:00 pm,68.4
28-Jan-20 02:40:00 pm,69.0
28-Jan-20 03:15:00 pm,68.8
28-Jan-20 03:50:00 pm,69.5
28-Jan-20 04:25:00 pm,70.0
28-Jan-20 05:00:00 pm,70.0
28-Jan-20 05:35:00 pm,70.0
28-Jan-20 06:10:00 pm,66.7
28-Jan-20 06:45:00 pm,65.5
28-Jan-20 07:20:00 pm,64.9
28-Jan-20 07:55:00 pm,64.6
28-Jan-20 08:30:00 pm,68.2
28-Jan-20 09:05:00 pm,65.1
28-Jan-20 09:40:00 pm,64.4
28-Jan-20 10:15:00 pm,64.0
28-Jan-20 10:50:00 pm,63.8
28-Jan-20 11:25:00 pm,63.4
29-Jan-20 12:00:00 am,63.8
29-Jan-20 12:35:00 am,63.4
29-Jan-20 01:10:00 am,62.7
29-Jan-20 01:45:00 am,62.9
29-Jan-20 02:20:00 am,64.9
29-Jan-20 02:55:00 am,66.1
29-Jan-20 03:30:00 am,64.1
29-Jan-20 04:05:00 am,65.0
29-Jan-20 04:40:00 am,65.6
29-Jan-20 05:15:00 am,66.0
29-Jan-20 05:50:00 am,67.3
29-Jan-20 06:25:00 am,68.5
29-Jan-20 07:00:00 am,68.5
29-Jan-20 07:35:00 am,68.9
29-Jan-20 08:10:00 am,68.9
29-Jan-20 08:45:00 am,68.9
29-Jan-20 09:20:00 am,68.9
29-Jan-20 09:55:00 am,68.4
29-Jan-20 10:30:00 am,68.0
29-Jan-20 11:05:00 am,67.9
29-Jan-20 11:40:00 am,68.1
29-Jan-20 12:15:00 pm,68.0
29-Jan-20 12:50:00 pm,68.2
29-Jan-20 01:25:00 pm,68.3
29-Jan-20 02:00:00 pm,69.2
29-Jan-20 02:35:00 pm,69.7
29-Jan-20 03:10:00 pm,69.8
29-Jan-20 03:45:00 pm,68.7
29-Jan-20 04:20:00 pm,68.6
29-Jan-20 04:55:00 pm,68.5
29-Jan-20 05:30:00 pm,68.3
29-Jan-20 06:05:00 pm,64.9
29-Jan-20 06:40:00 pm,64.2
29-Jan-20 07:15:00 pm,63.9
29-Jan-20 07:50:00 pm,63.7
29-Jan-20 08:25:00 pm,63.8
29-Jan-20 09:00:00 pm,63.7
29-Jan-20 09:35:00 pm,63.5
29-Jan-20 10:10:00 pm,68.0
29-Jan-20 10:45:00 pm,64.4
29-Jan-20 11:20:00 pm,63.0
29-Jan-20 11:55:00 pm,62.7
30-Jan-20 12:30:00 am,62.6
30-Jan-20 01:05:00 am,62.2
30-Jan-20 01:40:00 am,61.9
30-Jan-20 02:15:00 am,61.8
30-Jan-20 02:50:00 am,61.7
30-Jan-20 03:25:00 am,62.0
30-Jan-20 04:00:00 am,63.4
30-Jan-20 04:35:00 am,65.0
30-Jan-20 05:10:00 am,65.7
30-Jan-20 05:45:00 am,66.6
30-Jan-20 06:20:00 am,68.5
30-Jan-20 06:55:00 am,68.5
30-Jan-20 07:30:00 am,68.8
30-Jan-20 08:05:00 am,68.9
30-Jan-20 08:40:00 am,68.9
30-Jan-20 09:15:00 am,69.0
30-Jan-20 09:50:00 am,69.1
30-Jan-20 10:25:00 am,69.2
30-Jan-20 11:00:00 am,69.3
30-Jan-20 11:35:00 am,69.7
30-Jan-20 12:10:00 pm,69.7
30-Jan-20 12:45:00 pm,69.7
30-Jan-20 01:20:00 pm,70.0
30-Jan-20 01:55:00 pm,69.9
30-Jan-20 02:30:00 pm,69.9
30-Jan-20 03:05:00 pm,70.0
30-Jan-20 03:40:00 pm,70.0
30-Jan-20 04:15:00 pm,69.9
30-Jan-20 04:50:00 pm,69.9
30-Jan-20 05:25:00 pm,69.9
30-Jan-20 06:00:00 pm,67.5
30-Jan-20 06:35:00 pm,65.1
30-Jan-20 07:10:00 pm,64.8
30-Jan-20 07:45:00 pm,64.4
30-Jan-20 08:20:00 pm,64.1
30-Jan-20 08:55:00 pm,64.1
30-Jan-20 09:30:00 pm,65.3
30-Jan-20 10:05:00 pm,66.6
30-Jan-20 10:40:00 pm,64.5
30-Jan-20 11:15:00 pm,63.6
30-Jan-20 11:50:00 pm,63.2
31-Jan-20 12:25:00 am,63.3
31-Jan-20 01:00:00 am,63.1
31-Jan-20 01:35:00 am,63.1
31-Jan-20 02:10:00 am,63.3
31-Jan-20 02:45:00 am,63.0
31-Jan-20 03:20:00 am,63.1
31-Jan-20 03:55:00 am,64.1
31-Jan-20 04:30:00 am,65.9
31-Jan-20 05:05:00 am,66.7
31-Jan-20 05:40:00 am,66.9
31-Jan-20 06:15:00 am,69.0
31-Jan-20 06:50:00 am,69.0
31-Jan-20 07:25:00 am,69.1
31-Jan-20 08:00:00 am,69.2
31-Jan-20 08:35:00 am,69.5
31-Jan-20 09:10:00 am,69.6
31-Jan-20 09:45:00 am,69.7
31-Jan-20 10:20:00 am,69.9
31-Jan-20 10:55:00 am,70.4
31-Jan-20 11:30:00 am,70.1
31-Jan-20 12:05:00 pm,69.7
31-Jan-20 12:40:00 pm,70.0
31-Jan-20 01:15:00 pm,70.0
31-Jan-20 01:50:00 pm,70.4
31-Jan-20 02:25:00 pm,69.9
31-Jan-20 03:00:00 pm,70.4
31-Jan-20 03:35:00 pm,69.9
31-Jan-20 04:10:00 pm,69.5
31-Jan-20 04:45:00 pm,69.2
31-Jan-20 05:20:00 pm,69.0
31-Jan-20 05:55:00 pm,67.6
31-Jan-20 06:30:00 pm,65.6
31-Jan-20 07:05:00 pm,65.4
31-Jan-20 07:40:00 pm,66.2
31-Jan-20 08:15:00 pm,66.4
31-Jan-20 08:50:00 pm,66.7
31-Jan-20 09:25:00 pm,66.7
31-Jan-20 10:00:00 pm,66.2
31-Jan-20 10:35:00 pm,65.7
31-Jan-20 11:10:00 pm,65.8
31-Jan-20 11:45:00 pm,65.6
01-Feb-20 12:20:00 am,65.4
01-Feb-20 12:55:00 am,65.8
01-Feb-20 01:30:00 am,65.3
01-Feb-20 02:05:00 am,65.1
01-Feb-20 02:40:00 am,65.0
01-Feb-20 03:15:00 am,64.9
01-Feb-20 03:50:00 am,65.0
01-Feb-20 04:25:00 am,64.6
01-Feb-20 05:00:00 am,64.4
01-Feb-20 05:35:00 am,64.2
01-Feb-20 06:10:00 am,64.5
01-Feb-20 06:45:00 am,64.0
01-Feb-20 07:20:00 am,63.9
01-Feb-20 07:55:00 am,63.7
01-Feb-20 08:30:00 am,63.5
01-Feb-20 09:05:00 am,63.3
01-Feb-20 09:40:00 am,63.3
01-Feb-20 10:15:00 am,62.7
01-Feb-20 10:50:00 am,62.7
01-Feb-20 11:25:00 am,62.3
01-Feb-20 12:00:00 pm,62.2
01-Feb-20 12:35:00 pm,62.2
01-Feb-20 01:10:00 pm,61.9
01-Feb-20 01:45:00 pm,61.7
01-Feb-20 02:20:00 pm,61.3
01-Feb-20 02:55:00 pm,61.0
01-Feb-20 03:30:00 pm,60.7
01-Feb-20 04:05:00 pm,60.5
01-Feb-20 04:40:00 pm,60.4
01-Feb-20 05:15:00 pm,60.2
01-Feb-20 05:50:00 pm,59.8
01-Feb-20 06:25:00 pm,59.7
01-Feb-20 07:00:00 pm,59.9
01-Feb-20 07:35:00 pm,59.3
01-Feb-20 08:10:00 pm,59.7
01-Feb-20 08:45:00 pm,60.2
01-Feb-20 09:20:00 pm,58.9
01-Feb-20 09:55:00 pm,60.2
01-Feb-20 10:30:00 pm,59.7
01-Feb-20 11:05:00 pm,59.8
01-Feb-20 11:40:00 pm,59.5
02-Feb-20 12:15:00 am,59.2
02-Feb-20 12:50:00 am,60.8
02-Feb-20 01:25:00 am,59.4
02-Feb-20 02:00:00 am,60.8
02-Feb-20 02:35:00 am,60.0
02-Feb-20 03:10:00 am,61.2
02-Feb-20 03:45:00 am,60.3
02-Feb-20 04:20:00 am,61.5
02-Feb-20 04:55:00 am,60.0
02-Feb-20 05:30:00 am,60.6
02-Feb-20 06:05:00 am,61.1
02-Feb-20 06:40:00 am,61.2
02-Feb-20 07:15:00 am,61.0
02-Feb-20 07:50:00 am,60.9
02-Feb-20 08:25:00 am,60.8
02-Feb-20 09:00:00 am,60.4
02-Feb-20 09:35:00 am,60.7
02-Feb-20 10:10:00 am,61.1
02-Feb-20 10:45:00 am,61.2
02-Feb-20 11:20:00 am,60.9
02-Feb-20 11:55:00 am,60.4
02-Feb-20 12:30:00 pm,60.1
02-Feb-20 01:05:00 pm,60.4
02-Feb-20 01:40:00 pm,60.0
02-Feb-20 02:15:00 pm,59.9
02-Feb-20 02:50:00 pm,59.1
02-Feb-20 03:25:00 pm,59.2
02-Feb-20 04:00:00 pm,59.3
02-Feb-20 04:35:00 pm,59.2
02-Feb-20 05:10:00 pm,58.9
02-Feb-20 05:45:00 pm,58.6
02-Feb-20 06:20:00 pm,58.5
02-Feb-20 06:55:00 pm,58.6
02-Feb-20 07:30:00 pm,58.6
02-Feb-20 08:05:00 pm,60.4
02-Feb-20 08:40:00 pm,59.3
02-Feb-20 09:15:00 pm,60.8
02-Feb-20 09:50:00 pm,58.7
02-Feb-20 10:25:00 pm,59.1
02-Feb-20 11:00:00 pm,60.0
02-Feb-20 11:35:00 pm,60.5
03-Feb-20 12:10:00 am,59.6
