Timestamp,RTU_1 OutdoorTemp(°F)
17-Jan-20 03:20:00 am,36.3
17-Jan-20 03:55:00 am,36.1
17-Jan-20 04:30:00 am,35.7
17-Jan-20 05:05:00 am,35.3
17-Jan-20 05:40:00 am,35.3
17-Jan-20 06:15:00 am,34.7
17-Jan-20 06:50:00 am,35.5
17-Jan-20 07:25:00 am,35.3
17-Jan-20 08:00:00 am,35.1
17-Jan-20 08:35:00 am,35.6
17-Jan-20 09:10:00 am,37.0
17-Jan-20 09:45:00 am,38.7
17-Jan-20 10:20:00 am,41.0
17-Jan-20 10:55:00 am,40.9
17-Jan-20 11:30:00 am,43.1
17-Jan-20 12:05:00 pm,42.8
17-Jan-20 12:40:00 pm,43.8
17-Jan-20 01:15:00 pm,43.4
17-Jan-20 01:50:00 pm,43.8
17-Jan-20 02:25:00 pm,43.9
17-Jan-20 03:00:00 pm,42.7
17-Jan-20 03:35:00 pm,42.9
17-Jan-20 04:10:00 pm,41.4
17-Jan-20 04:45:00 pm,40.5
17-Jan-20 05:20:00 pm,40.1
17-Jan-20 05:55:00 pm,42.2
17-Jan-20 06:30:00 pm,42.6
17-Jan-20 07:05:00 pm,42.0
17-Jan-20 07:40:00 pm,41.6
17-Jan-20 08:15:00 pm,41.9
17-Jan-20 08:50:00 pm,42.7
17-Jan-20 09:25:00 pm,42.7
17-Jan-20 10:00:00 pm,42.4
17-Jan-20 10:35:00 pm,42.9
17-Jan-20 11:10:00 pm,42.0
17-Jan-20 11:45:00 pm,41.6
18-Jan-20 12:20:00 am,41.0
18-Jan-20 12:55:00 am,40.4
18-Jan-20 01:30:00 am,41.0
18-Jan-20 02:05:00 am,41.4
18-Jan-20 02:40:00 am,41.2
18-Jan-20 03:15:00 am,41.2
18-Jan-20 03:50:00 am,41.1
18-Jan-20 04:25:00 am,40.9
18-Jan-20 05:00:00 am,41.1
18-Jan-20 05:35:00 am,41.1
18-Jan-20 06:10:00 am,40.7
18-Jan-20 06:45:00 am,41.0
18-Jan-20 07:20:00 am,41.4
18-Jan-20 07:55:00 am,41.5
18-Jan-20 08:30:00 am,41.8
18-Jan-20 09:05:00 am,42.4
18-Jan-20 09:40:00 am,43.2
18-Jan-20 10:15:00 am,44.1
18-Jan-20 10:50:00 am,45.3
18-Jan-20 11:25:00 am,47.4
18-Jan-20 12:00:00 pm,48.6
18-Jan-20 12:35:00 pm,50.8
18-Jan-20 01:10:00 pm,51.8
18-Jan-20 01:45:00 pm,52.3
18-Jan-20 02:20:00 pm,52.8
18-Jan-20 02:55:00 pm,52.5
18-Jan-20 03:30:00 pm,52.1
18-Jan-20 04:05:00 pm,51.2
18-Jan-20 04:40:00 pm,50.0
18-Jan-20 05:15:00 pm,49.4
18-Jan-20 05:50:00 pm,49.5
18-Jan-20 06:25:00 pm,49.3
18-Jan-20 07:00:00 pm,49.0
18-Jan-20 07:35:00 pm,48.8
18-Jan-20 08:10:00 pm,48.1
18-Jan-20 08:45:00 pm,46.9
18-Jan-20 09:20:00 pm,46.1
18-Jan-20 09:55:00 pm,45.3
18-Jan-20 10:30:00 pm,45.1
18-Jan-20 11:05:00 pm,45.8
18-Jan-20 11:40:00 pm,46.2
19-Jan-20 12:15:00 am,46.2
19-Jan-20 12:50:00 am,46.3
19-Jan-20 01:25:00 am,46.3
19-Jan-20 02:00:00 am,46.3
19-Jan-20 02:35:00 am,46.0
19-Jan-20 03:10:00 am,46.0
19-Jan-20 03:45:00 am,46.3
19-Jan-20 04:20:00 am,46.5
19-Jan-20 04:55:00 am,46.5
19-Jan-20 05:30:00 am,46.7
19-Jan-20 06:05:00 am,46.6
19-Jan-20 06:40:00 am,46.1
19-Jan-20 07:15:00 am,46.1
19-Jan-20 07:50:00 am,46.5
19-Jan-20 08:25:00 am,46.8
19-Jan-20 09:00:00 am,48.6
19-Jan-20 09:35:00 am,49.7
19-Jan-20 10:10:00 am,50.6
19-Jan-20 10:45:00 am,50.7
19-Jan-20 11:20:00 am,51.0
19-Jan-20 11:55:00 am,51.6
19-Jan-20 12:30:00 pm,52.1
19-Jan-20 01:05:00 pm,53.1
19-Jan-20 01:40:00 pm,53.3
19-Jan-20 02:15:00 pm,53.9
19-Jan-20 02:50:00 pm,53.7
19-Jan-20 03:25:00 pm,53.1
19-Jan-20 04:00:00 pm,51.4
19-Jan-20 04:35:00 pm,49.9
19-Jan-20 05:10:00 pm,51.5
19-Jan-20 05:45:00 pm,51.8
19-Jan-20 06:20:00 pm,50.0
19-Jan-20 06:55:00 pm,48.7
19-Jan-20 07:30:00 pm,47.6
19-Jan-20 08:05:00 pm,47.5
19-Jan-20 08:40:00 pm,47.1
19-Jan-20 09:15:00 pm,46.7
19-Jan-20 09:50:00 pm,46.0
19-Jan-20 10:25:00 pm,45.6
19-Jan-20 11:00:00 pm,45.5
19-Jan-20 11:35:00 pm,46.3
20-Jan-20 12:10:00 am,46.0
20-Jan-20 12:45:00 am,45.8
20-Jan-20 01:20:00 am,46.5
20-Jan-20 01:55:00 am,46.5
20-Jan-20 02:30:00 am,47.1
20-Jan-20 03:05:00 am,46.7
20-Jan-20 03:40:00 am,47.2
20-Jan-20 04:15:00 am,47.8
20-Jan-20 04:50:00 am,48.5
20-Jan-20 05:25:00 am,48.9
20-Jan-20 06:00:00 am,48.2
20-Jan-20 06:35:00 am,48.5
20-Jan-20 07:10:00 am,47.2
20-Jan-20 07:45:00 am,47.2
20-Jan-20 08:20:00 am,47.8
20-Jan-20 08:55:00 am,49.1
20-Jan-20 09:30:00 am,48.9
20-Jan-20 10:05:00 am,49.8
20-Jan-20 10:40:00 am,49.4
20-Jan-20 11:15:00 am,49.6
20-Jan-20 11:50:00 am,51.2
20-Jan-20 12:25:00 pm,52.1
20-Jan-20 01:00:00 pm,52.6
20-Jan-20 01:35:00 pm,52.3
20-Jan-20 02:10:00 pm,52.0
20-Jan-20 02:45:00 pm,52.3
20-Jan-20 03:20:00 pm,51.6
20-Jan-20 03:55:00 pm,50.7
20-Jan-20 04:30:00 pm,48.7
20-Jan-20 05:05:00 pm,47.2
20-Jan-20 05:40:00 pm,46.8
20-Jan-20 06:15:00 pm,48.7
20-Jan-20 06:50:00 pm,47.4
20-Jan-20 07:25:00 pm,46.5
20-Jan-20 08:00:00 pm,46.6
20-Jan-20 08:35:00 pm,46.8
20-Jan-20 09:10:00 pm,55.3
20-Jan-20 09:45:00 pm,54.9
20-Jan-20 10:20:00 pm,46.2
20-Jan-20 10:55:00 pm,45.3
20-Jan-20 11:30:00 pm,46.0
21-Jan-20 12:05:00 am,46.5
21-Jan-20 12:40:00 am,46.5
21-Jan-20 01:15:00 am,48.9
21-Jan-20 01:50:00 am,48.7
21-Jan-20 02:25:00 am,48.5
21-Jan-20 03:00:00 am,47.7
21-Jan-20 03:35:00 am,47.0
21-Jan-20 04:10:00 am,46.8
21-Jan-20 04:45:00 am,46.8
21-Jan-20 05:20:00 am,47.4
21-Jan-20 05:55:00 am,47.4
21-Jan-20 06:30:00 am,47.1
21-Jan-20 07:05:00 am,46.9
21-Jan-20 07:40:00 am,46.9
21-Jan-20 08:15:00 am,47.2
21-Jan-20 08:50:00 am,47.3
21-Jan-20 09:25:00 am,49.1
21-Jan-20 10:00:00 am,51.3
21-Jan-20 10:35:00 am,49.7
21-Jan-20 11:10:00 am,49.4
21-Jan-20 11:45:00 am,49.5
21-Jan-20 12:20:00 pm,50.5
21-Jan-20 12:55:00 pm,49.5
21-Jan-20 01:30:00 pm,50.5
21-Jan-20 02:05:00 pm,50.0
21-Jan-20 02:40:00 pm,48.6
21-Jan-20 03:15:00 pm,46.2
21-Jan-20 03:50:00 pm,47.4
21-Jan-20 04:25:00 pm,47.0
21-Jan-20 05:00:00 pm,46.7
21-Jan-20 05:35:00 pm,46.6
21-Jan-20 06:10:00 pm,49.1
21-Jan-20 06:45:00 pm,47.4
21-Jan-20 07:20:00 pm,46.9
21-Jan-20 07:55:00 pm,46.8
21-Jan-20 08:30:00 pm,47.0
21-Jan-20 09:05:00 pm,47.3
21-Jan-20 09:40:00 pm,46.6
21-Jan-20 10:15:00 pm,46.4
21-Jan-20 10:50:00 pm,65.0
21-Jan-20 11:25:00 pm,48.7
22-Jan-20 12:00:00 am,47.4
22-Jan-20 12:35:00 am,47.2
22-Jan-20 01:10:00 am,46.7
22-Jan-20 01:45:00 am,46.6
22-Jan-20 02:20:00 am,46.6
22-Jan-20 02:55:00 am,47.5
22-Jan-20 03:30:00 am,47.1
22-Jan-20 04:05:00 am,47.1
22-Jan-20 04:40:00 am,47.2
22-Jan-20 05:15:00 am,47.2
22-Jan-20 05:50:00 am,47.8
22-Jan-20 06:25:00 am,46.2
22-Jan-20 07:00:00 am,46.0
22-Jan-20 07:35:00 am,46.4
22-Jan-20 08:10:00 am,45.8
22-Jan-20 08:45:00 am,45.3
22-Jan-20 09:20:00 am,45.3
22-Jan-20 09:55:00 am,45.3
22-Jan-20 10:30:00 am,45.0
22-Jan-20 11:05:00 am,44.8
22-Jan-20 11:40:00 am,44.9
22-Jan-20 12:15:00 pm,45.6
22-Jan-20 12:50:00 pm,45.5
22-Jan-20 01:25:00 pm,46.4
22-Jan-20 02:00:00 pm,46.4
22-Jan-20 02:35:00 pm,46.3
22-Jan-20 03:10:00 pm,46.2
22-Jan-20 03:45:00 pm,46.4
22-Jan-20 04:20:00 pm,46.3
22-Jan-20 04:55:00 pm,46.4
22-Jan-20 05:30:00 pm,46.7
22-Jan-20 06:05:00 pm,49.5
22-Jan-20 06:40:00 pm,48.6
22-Jan-20 07:15:00 pm,48.6
22-Jan-20 07:50:00 pm,49.0
22-Jan-20 08:25:00 pm,49.0
22-Jan-20 09:00:00 pm,48.9
22-Jan-20 09:35:00 pm,49.0
22-Jan-20 10:10:00 pm,63.7
22-Jan-20 10:45:00 pm,50.1
22-Jan-20 11:20:00 pm,49.3
22-Jan-20 11:55:00 pm,65.0
23-Jan-20 12:30:00 am,51.7
23-Jan-20 01:05:00 am,50.7
23-Jan-20 01:40:00 am,50.1
23-Jan-20 02:15:00 am,50.9
23-Jan-20 02:50:00 am,52.3
23-Jan-20 03:25:00 am,52.5
23-Jan-20 04:00:00 am,52.6
23-Jan-20 04:35:00 am,53.9
23-Jan-20 05:10:00 am,53.9
23-Jan-20 05:45:00 am,53.1
23-Jan-20 06:20:00 am,53.1
23-Jan-20 06:55:00 am,52.9
23-Jan-20 07:30:00 am,52.2
23-Jan-20 08:05:00 am,51.6
23-Jan-20 08:40:00 am,51.7
23-Jan-20 09:15:00 am,52.7
23-Jan-20 09:50:00 am,54.2
23-Jan-20 10:25:00 am,54.4
23-Jan-20 11:00:00 am,54.4
23-Jan-20 11:35:00 am,54.6
23-Jan-20 12:10:00 pm,53.8
23-Jan-20 12:45:00 pm,54.2
23-Jan-20 01:20:00 pm,54.4
23-Jan-20 01:55:00 pm,54.2
23-Jan-20 02:30:00 pm,54.4
23-Jan-20 03:05:00 pm,54.4
23-Jan-20 03:40:00 pm,54.3
23-Jan-20 04:15:00 pm,54.0
23-Jan-20 04:50:00 pm,54.0
23-Jan-20 05:25:00 pm,54.0
23-Jan-20 06:00:00 pm,54.9
23-Jan-20 06:35:00 pm,54.3
23-Jan-20 07:10:00 pm,54.8
23-Jan-20 07:45:00 pm,54.2
23-Jan-20 08:20:00 pm,54.1
23-Jan-20 08:55:00 pm,53.5
23-Jan-20 09:30:00 pm,53.2
23-Jan-20 10:05:00 pm,65.5
23-Jan-20 10:40:00 pm,54.7
23-Jan-20 11:15:00 pm,52.5
23-Jan-20 11:50:00 pm,51.9
24-Jan-20 12:25:00 am,51.9
24-Jan-20 01:00:00 am,52.0
24-Jan-20 01:35:00 am,51.6
24-Jan-20 02:10:00 am,51.6
24-Jan-20 02:45:00 am,51.2
24-Jan-20 03:20:00 am,50.7
24-Jan-20 03:55:00 am,51.2
24-Jan-20 04:30:00 am,51.1
24-Jan-20 05:05:00 am,51.8
24-Jan-20 05:40:00 am,51.8
24-Jan-20 06:15:00 am,50.0
24-Jan-20 06:50:00 am,49.5
24-Jan-20 07:25:00 am,50.1
24-Jan-20 08:00:00 am,50.7
24-Jan-20 08:35:00 am,51.9
24-Jan-20 09:10:00 am,51.7
24-Jan-20 09:45:00 am,52.2
24-Jan-20 10:20:00 am,51.7
24-Jan-20 10:55:00 am,52.5
24-Jan-20 11:30:00 am,52.9
24-Jan-20 12:05:00 pm,52.1
24-Jan-20 12:40:00 pm,53.2
24-Jan-20 01:15:00 pm,52.4
24-Jan-20 01:50:00 pm,50.6
24-Jan-20 02:25:00 pm,52.9
24-Jan-20 03:00:00 pm,52.1
24-Jan-20 03:35:00 pm,50.6
24-Jan-20 04:10:00 pm,50.5
24-Jan-20 04:45:00 pm,49.5
24-Jan-20 05:20:00 pm,49.1
24-Jan-20 05:55:00 pm,50.0
24-Jan-20 06:30:00 pm,50.7
24-Jan-20 07:05:00 pm,50.5
24-Jan-20 07:40:00 pm,50.0
24-Jan-20 08:15:00 pm,50.4
24-Jan-20 08:50:00 pm,50.8
24-Jan-20 09:25:00 pm,50.1
24-Jan-20 10:00:00 pm,50.3
24-Jan-20 10:35:00 pm,49.9
24-Jan-20 11:10:00 pm,49.3
24-Jan-20 11:45:00 pm,48.7
25-Jan-20 12:20:00 am,48.0
25-Jan-20 12:55:00 am,47.5
25-Jan-20 01:30:00 am,47.8
25-Jan-20 02:05:00 am,48.1
25-Jan-20 02:40:00 am,48.1
25-Jan-20 03:15:00 am,47.9
25-Jan-20 03:50:00 am,47.8
25-Jan-20 04:25:00 am,47.8
25-Jan-20 05:00:00 am,47.7
25-Jan-20 05:35:00 am,47.7
25-Jan-20 06:10:00 am,47.6
25-Jan-20 06:45:00 am,47.6
25-Jan-20 07:20:00 am,47.5
25-Jan-20 07:55:00 am,47.5
25-Jan-20 08:30:00 am,48.1
25-Jan-20 09:05:00 am,48.6
25-Jan-20 09:40:00 am,49.4
25-Jan-20 10:15:00 am,50.2
25-Jan-20 10:50:00 am,51.3
25-Jan-20 11:25:00 am,51.7
25-Jan-20 12:00:00 pm,51.9
25-Jan-20 12:35:00 pm,52.6
25-Jan-20 01:10:00 pm,53.6
25-Jan-20 01:45:00 pm,53.4
25-Jan-20 02:20:00 pm,52.5
25-Jan-20 02:55:00 pm,52.5
25-Jan-20 03:30:00 pm,51.9
25-Jan-20 04:05:00 pm,51.3
25-Jan-20 04:40:00 pm,50.8
25-Jan-20 05:15:00 pm,49.5
25-Jan-20 05:50:00 pm,48.4
25-Jan-20 06:25:00 pm,47.9
25-Jan-20 07:00:00 pm,48.0
25-Jan-20 07:35:00 pm,47.9
25-Jan-20 08:10:00 pm,47.8
25-Jan-20 08:45:00 pm,47.8
25-Jan-20 09:20:00 pm,47.2
25-Jan-20 09:55:00 pm,46.7
25-Jan-20 10:30:00 pm,46.7
25-Jan-20 11:05:00 pm,46.5
25-Jan-20 11:40:00 pm,46.2
26-Jan-20 12:15:00 am,46.3
26-Jan-20 12:50:00 am,46.4
26-Jan-20 01:25:00 am,47.4
26-Jan-20 02:00:00 am,49.1
26-Jan-20 02:35:00 am,49.0
26-Jan-20 03:10:00 am,48.4
26-Jan-20 03:45:00 am,48.5
26-Jan-20 04:20:00 am,49.3
26-Jan-20 04:55:00 am,49.4
26-Jan-20 05:30:00 am,49.1
26-Jan-20 06:05:00 am,48.8
26-Jan-20 06:40:00 am,49.4
26-Jan-20 07:15:00 am,50.2
26-Jan-20 07:50:00 am,50.9
26-Jan-20 08:25:00 am,50.2
26-Jan-20 09:00:00 am,50.4
26-Jan-20 09:35:00 am,51.3
26-Jan-20 10:10:00 am,51.2
26-Jan-20 10:45:00 am,52.0
26-Jan-20 11:20:00 am,53.9
26-Jan-20 11:55:00 am,55.7
26-Jan-20 12:30:00 pm,57.6
26-Jan-20 01:05:00 pm,58.7
26-Jan-20 01:40:00 pm,57.4
26-Jan-20 02:15:00 pm,58.7
26-Jan-20 02:50:00 pm,58.0
26-Jan-20 03:25:00 pm,56.2
26-Jan-20 04:00:00 pm,52.0
26-Jan-20 04:35:00 pm,50.3
26-Jan-20 05:10:00 pm,50.3
26-Jan-20 05:45:00 pm,50.7
26-Jan-20 06:20:00 pm,58.4
26-Jan-20 06:55:00 pm,53.6
26-Jan-20 07:30:00 pm,50.8
26-Jan-20 08:05:00 pm,50.5
26-Jan-20 08:40:00 pm,48.7
26-Jan-20 09:15:00 pm,48.6
26-Jan-20 09:50:00 pm,48.5
26-Jan-20 10:25:00 pm,49.3
26-Jan-20 11:00:00 pm,49.3
26-Jan-20 11:35:00 pm,48.6
27-Jan-20 12:10:00 am,48.4
27-Jan-20 12:45:00 am,48.4
27-Jan-20 01:20:00 am,47.8
27-Jan-20 01:55:00 am,47.3
27-Jan-20 02:30:00 am,47.9
27-Jan-20 03:05:00 am,47.2
27-Jan-20 03:40:00 am,46.6
27-Jan-20 04:15:00 am,45.8
27-Jan-20 04:50:00 am,45.8
27-Jan-20 05:25:00 am,45.8
27-Jan-20 06:00:00 am,45.3
27-Jan-20 06:35:00 am,46.2
27-Jan-20 07:10:00 am,45.5
27-Jan-20 07:45:00 am,44.8
27-Jan-20 08:20:00 am,44.6
27-Jan-20 08:55:00 am,46.1
27-Jan-20 09:30:00 am,48.6
27-Jan-20 10:05:00 am,50.6
27-Jan-20 10:40:00 am,51.4
27-Jan-20 11:15:00 am,52.5
27-Jan-20 11:50:00 am,54.6
27-Jan-20 12:25:00 pm,53.4
27-Jan-20 01:00:00 pm,52.3
27-Jan-20 01:35:00 pm,51.8
27-Jan-20 02:10:00 pm,52.1
27-Jan-20 02:45:00 pm,51.6
27-Jan-20 03:20:00 pm,51.3
27-Jan-20 03:55:00 pm,49.9
27-Jan-20 04:30:00 pm,47.8
27-Jan-20 05:05:00 pm,46.9
27-Jan-20 05:40:00 pm,45.8
27-Jan-20 06:15:00 pm,47.5
27-Jan-20 06:50:00 pm,47.6
27-Jan-20 07:25:00 pm,47.5
27-Jan-20 08:00:00 pm,46.6
27-Jan-20 08:35:00 pm,46.8
27-Jan-20 09:10:00 pm,46.7
27-Jan-20 09:45:00 pm,52.6
27-Jan-20 10:20:00 pm,58.8
27-Jan-20 10:55:00 pm,48.5
27-Jan-20 11:30:00 pm,49.2
28-Jan-20 12:05:00 am,49.3
28-Jan-20 12:40:00 am,49.0
28-Jan-20 01:15:00 am,48.6
28-Jan-20 01:50:00 am,48.2
28-Jan-20 02:25:00 am,48.3
28-Jan-20 03:00:00 am,48.7
28-Jan-20 03:35:00 am,48.6
28-Jan-20 04:10:00 am,47.9
28-Jan-20 04:45:00 am,48.2
28-Jan-20 05:20:00 am,48.4
28-Jan-20 05:55:00 am,47.6
28-Jan-20 06:30:00 am,47.5
28-Jan-20 07:05:00 am,46.8
28-Jan-20 07:40:00 am,46.9
28-Jan-20 08:15:00 am,47.0
28-Jan-20 08:50:00 am,47.5
28-Jan-20 09:25:00 am,47.8
28-Jan-20 10:00:00 am,48.9
28-Jan-20 10:35:00 am,49.8
28-Jan-20 11:10:00 am,50.7
28-Jan-20 11:45:00 am,50.9
28-Jan-20 12:20:00 pm,52.6
28-Jan-20 12:55:00 pm,52.3
28-Jan-20 01:30:00 pm,52.8
28-Jan-20 02:05:00 pm,52.2
28-Jan-20 02:40:00 pm,52.1
28-Jan-20 03:15:00 pm,50.9
28-Jan-20 03:50:00 pm,50.9
28-Jan-20 04:25:00 pm,50.7
28-Jan-20 05:00:00 pm,50.3
28-Jan-20 05:35:00 pm,49.1
28-Jan-20 06:10:00 pm,50.7
28-Jan-20 06:45:00 pm,50.3
28-Jan-20 07:20:00 pm,50.4
28-Jan-20 07:55:00 pm,50.6
28-Jan-20 08:30:00 pm,62.3
28-Jan-20 09:05:00 pm,50.6
28-Jan-20 09:40:00 pm,50.1
28-Jan-20 10:15:00 pm,49.7
28-Jan-20 10:50:00 pm,49.6
28-Jan-20 11:25:00 pm,49.6
29-Jan-20 12:00:00 am,49.7
29-Jan-20 12:35:00 am,49.8
29-Jan-20 01:10:00 am,49.8
29-Jan-20 01:45:00 am,49.9
29-Jan-20 02:20:00 am,56.1
29-Jan-20 02:55:00 am,59.6
29-Jan-20 03:30:00 am,50.3
29-Jan-20 04:05:00 am,49.7
29-Jan-20 04:40:00 am,49.7
29-Jan-20 05:15:00 am,49.9
29-Jan-20 05:50:00 am,49.7
29-Jan-20 06:25:00 am,48.9
29-Jan-20 07:00:00 am,48.1
29-Jan-20 07:35:00 am,47.8
29-Jan-20 08:10:00 am,47.8
29-Jan-20 08:45:00 am,47.9
29-Jan-20 09:20:00 am,47.7
29-Jan-20 09:55:00 am,47.3
29-Jan-20 10:30:00 am,47.6
29-Jan-20 11:05:00 am,48.4
29-Jan-20 11:40:00 am,48.6
29-Jan-20 12:15:00 pm,49.3
29-Jan-20 12:50:00 pm,49.4
29-Jan-20 01:25:00 pm,49.4
29-Jan-20 02:00:00 pm,50.6
29-Jan-20 02:35:00 pm,50.3
29-Jan-20 03:10:00 pm,50.4
29-Jan-20 03:45:00 pm,49.9
29-Jan-20 04:20:00 pm,49.1
29-Jan-20 04:55:00 pm,49.1
29-Jan-20 05:30:00 pm,47.5
29-Jan-20 06:05:00 pm,49.7
29-Jan-20 06:40:00 pm,49.7
29-Jan-20 07:15:00 pm,49.2
29-Jan-20 07:50:00 pm,48.6
29-Jan-20 08:25:00 pm,47.7
29-Jan-20 09:00:00 pm,46.4
29-Jan-20 09:35:00 pm,45.5
29-Jan-20 10:10:00 pm,65.0
29-Jan-20 10:45:00 pm,46.9
29-Jan-20 11:20:00 pm,44.4
29-Jan-20 11:55:00 pm,44.1
30-Jan-20 12:30:00 am,44.4
30-Jan-20 01:05:00 am,45.2
30-Jan-20 01:40:00 am,45.3
30-Jan-20 02:15:00 am,45.5
30-Jan-20 02:50:00 am,46.3
30-Jan-20 03:25:00 am,46.5
30-Jan-20 04:00:00 am,45.4
30-Jan-20 04:35:00 am,44.7
30-Jan-20 05:10:00 am,44.7
30-Jan-20 05:45:00 am,43.8
30-Jan-20 06:20:00 am,42.3
30-Jan-20 06:55:00 am,42.0
30-Jan-20 07:30:00 am,42.2
30-Jan-20 08:05:00 am,42.0
30-Jan-20 08:40:00 am,42.7
30-Jan-20 09:15:00 am,44.3
30-Jan-20 09:50:00 am,45.5
30-Jan-20 10:25:00 am,46.0
30-Jan-20 11:00:00 am,48.2
30-Jan-20 11:35:00 am,47.7
30-Jan-20 12:10:00 pm,47.8
30-Jan-20 12:45:00 pm,48.7
30-Jan-20 01:20:00 pm,48.4
30-Jan-20 01:55:00 pm,47.8
30-Jan-20 02:30:00 pm,48.5
30-Jan-20 03:05:00 pm,48.1
30-Jan-20 03:40:00 pm,47.7
30-Jan-20 04:15:00 pm,47.5
30-Jan-20 04:50:00 pm,47.0
30-Jan-20 05:25:00 pm,47.4
30-Jan-20 06:00:00 pm,48.7
30-Jan-20 06:35:00 pm,48.8
30-Jan-20 07:10:00 pm,48.6
30-Jan-20 07:45:00 pm,48.9
30-Jan-20 08:20:00 pm,49.1
30-Jan-20 08:55:00 pm,49.5
30-Jan-20 09:30:00 pm,54.5
30-Jan-20 10:05:00 pm,60.3
30-Jan-20 10:40:00 pm,51.3
30-Jan-20 11:15:00 pm,51.3
30-Jan-20 11:50:00 pm,52.4
31-Jan-20 12:25:00 am,52.9
31-Jan-20 01:00:00 am,53.3
31-Jan-20 01:35:00 am,53.5
31-Jan-20 02:10:00 am,53.7
31-Jan-20 02:45:00 am,53.9
31-Jan-20 03:20:00 am,54.0
31-Jan-20 03:55:00 am,54.2
31-Jan-20 04:30:00 am,54.3
31-Jan-20 05:05:00 am,54.7
31-Jan-20 05:40:00 am,54.8
31-Jan-20 06:15:00 am,54.4
31-Jan-20 06:50:00 am,54.4
31-Jan-20 07:25:00 am,54.8
31-Jan-20 08:00:00 am,54.7
31-Jan-20 08:35:00 am,54.4
31-Jan-20 09:10:00 am,54.5
31-Jan-20 09:45:00 am,55.1
31-Jan-20 10:20:00 am,55.6
31-Jan-20 10:55:00 am,56.3
31-Jan-20 11:30:00 am,57.7
31-Jan-20 12:05:00 pm,59.0
31-Jan-20 12:40:00 pm,58.2
31-Jan-20 01:15:00 pm,58.0
31-Jan-20 01:50:00 pm,58.2
31-Jan-20 02:25:00 pm,57.8
31-Jan-20 03:00:00 pm,57.6
31-Jan-20 03:35:00 pm,57.9
31-Jan-20 04:10:00 pm,58.1
31-Jan-20 04:45:00 pm,58.5
31-Jan-20 05:20:00 pm,58.5
31-Jan-20 05:55:00 pm,58.2
31-Jan-20 06:30:00 pm,58.2
31-Jan-20 07:05:00 pm,58.1
31-Jan-20 07:40:00 pm,58.9
31-Jan-20 08:15:00 pm,59.3
31-Jan-20 08:50:00 pm,59.5
31-Jan-20 09:25:00 pm,58.5
31-Jan-20 10:00:00 pm,56.6
31-Jan-20 10:35:00 pm,56.2
31-Jan-20 11:10:00 pm,55.9
31-Jan-20 11:45:00 pm,55.8
01-Feb-20 12:20:00 am,55.7
01-Feb-20 12:55:00 am,55.3
01-Feb-20 01:30:00 am,54.6
01-Feb-20 02:05:00 am,54.4
01-Feb-20 02:40:00 am,54.4
01-Feb-20 03:15:00 am,54.2
01-Feb-20 03:50:00 am,54.2
01-Feb-20 04:25:00 am,54.2
01-Feb-20 05:00:00 am,54.2
01-Feb-20 05:35:00 am,54.0
01-Feb-20 06:10:00 am,54.0
01-Feb-20 06:45:00 am,53.7
01-Feb-20 07:20:00 am,53.9
01-Feb-20 07:55:00 am,53.5
01-Feb-20 08:30:00 am,53.5
01-Feb-20 09:05:00 am,53.4
01-Feb-20 09:40:00 am,50.6
01-Feb-20 10:15:00 am,49.5
01-Feb-20 10:50:00 am,48.7
01-Feb-20 11:25:00 am,48.4
01-Feb-20 12:00:00 pm,48.6
01-Feb-20 12:35:00 pm,48.9
01-Feb-20 01:10:00 pm,48.0
01-Feb-20 01:45:00 pm,46.0
01-Feb-20 02:20:00 pm,45.0
01-Feb-20 02:55:00 pm,44.0
01-Feb-20 03:30:00 pm,42.7
01-Feb-20 04:05:00 pm,41.9
01-Feb-20 04:40:00 pm,41.4
01-Feb-20 05:15:00 pm,40.9
01-Feb-20 05:50:00 pm,39.9
01-Feb-20 06:25:00 pm,38.9
01-Feb-20 07:00:00 pm,38.2
01-Feb-20 07:35:00 pm,38.1
01-Feb-20 08:10:00 pm,38.6
01-Feb-20 08:45:00 pm,38.5
01-Feb-20 09:20:00 pm,38.4
01-Feb-20 09:55:00 pm,38.8
01-Feb-20 10:30:00 pm,38.2
01-Feb-20 11:05:00 pm,37.7
01-Feb-20 11:40:00 pm,38.3
02-Feb-20 12:15:00 am,39.1
02-Feb-20 12:50:00 am,38.0
02-Feb-20 01:25:00 am,37.4
02-Feb-20 02:00:00 am,37.3
02-Feb-20 02:35:00 am,36.7
02-Feb-20 03:10:00 am,36.2
02-Feb-20 03:45:00 am,36.6
02-Feb-20 04:20:00 am,37.1
02-Feb-20 04:55:00 am,37.3
02-Feb-20 05:30:00 am,37.1
02-Feb-20 06:05:00 am,38.1
02-Feb-20 06:40:00 am,36.8
02-Feb-20 07:15:00 am,36.1
02-Feb-20 07:50:00 am,35.5
02-Feb-20 08:25:00 am,35.7
02-Feb-20 09:00:00 am,37.7
02-Feb-20 09:35:00 am,39.9
02-Feb-20 10:10:00 am,41.7
02-Feb-20 10:45:00 am,46.5
02-Feb-20 11:20:00 am,48.6
02-Feb-20 11:55:00 am,50.0
02-Feb-20 12:30:00 pm,50.7
02-Feb-20 01:05:00 pm,51.9
02-Feb-20 01:40:00 pm,51.7
02-Feb-20 02:15:00 pm,51.8
02-Feb-20 02:50:00 pm,50.4
02-Feb-20 03:25:00 pm,48.5
02-Feb-20 04:00:00 pm,47.0
